-2.5724804;0.034137417;0.05262691;0.5349716;0.913096;-0.2724024;1.184056;0.9820937;-1.3885313;0.35857904;0.1611301;-1.1851412;1.1584435;-0.47604236;1.2367635;-1.1148194;0.36548322;0.23400158;-1.7035693;-1.5518163;1.8596222;-0.1963985;-0.098302364;-0.11678183;0.39173508;0.37889135;-1.6994028;-0.20764326;-0.912357;-0.24214049;1.7659042;-1.3358272;0.9854524;-1.618077;-0.887223;0.9537405;-0.8368295;1.7182888;1.1988566;-2.5765326;-1.080147;-2.8157275;-0.96205884;-0.8821649;0.841701;-0.05143828;-1.5774008;-0.48053327;1.4531404;1.1126586;0.34315598;-0.34920105;0.030815944;0.6109789;1.432348;0.06694332;0.052592162;0.27661267;-0.012880625;1.6116434;0.8510626;0.26743248;1.7602674;0.5604014;0.1850686;2.586327;-1.1219043;0.9522673;-0.48314217;0.6315145;-0.2896266;-1.2236437;0.8640289;1.5898964;0.96348;-1.1135198;0.5903114;0.36478704;0.68858397;0.6760677;-2.8471715;0.5289701;-0.00659686;0.04409674;0.86744183;0.10056247;0.7397558;-0.67765224;0.13333003;0.35961458;1.032869;-0.04885646;0.25470626;-0.95667714;-0.8771585;-0.2320973;-0.44046006;-1.0920298;1.4049021;-0.66387665
-0.39654878;1.1744682;-0.13250718;0.91098076;-0.23896058;-0.23226774;1.1764842;1.513381;-1.34165;0.8491715;1.111643;-1.7481421;-0.5411856;-0.44283184;0.47684488;-1.4826281;-0.5227582;-0.65711886;0.3784091;-1.1057484;0.19142286;-0.07167953;0.6627822;0.35681194;-0.24009678;0.57319236;0.40837282;1.2069267;0.02481177;0.24908368;1.0625385;-1.364484;0.25419348;0.16812803;1.2719537;0.2385225;0.51697975;-0.5200901;0.15834841;0.5538383;0.7272708;-0.5155982;-0.4713821;0.0591609;-0.62507635;-0.20860028;-0.42030308;-0.63195914;0.51956654;0.32783493;0.93435276;-0.30073932;0.36245453;-0.14923617;-1.5460405;0.37740216;0.45229545;-0.93467206;-1.141356;0.12272584;1.5065435;-0.30150825;0.32929328;-0.30434173;-1.4354544;-0.223681;-0.80829144;0.93252915;-1.8277584;1.4751198;-0.42549023;0.5725347;0.98120314;0.64379734;1.0269656;-0.26962164;0.99128616;-0.06551848;0.6118088;0.93007594;-0.9406935;0.1625624;-1.9906582;0.22028728;-1.1614239;-0.70302236;-0.41700518;0.13431431;0.48379904;0.49676603;1.7215508;0.9727331;-0.09642136;-0.08023217;0.5133767;-0.060881216;0.14951712;-0.20294714;0.759997;-0.39444685
-0.7953114;-0.009707651;-0.08378472;-0.9130276;-0.6941696;-0.69555205;0.57330394;-0.5709091;-1.9770607;0.29799634;-0.87857896;-0.45860228;-0.6543659;0.55444795;1.5470955;0.36695853;0.4661564;-0.27336922;0.25304502;0.43355998;-0.052450094;-0.22924624;0.7615105;0.3068166;-0.08842216;0.08555263;-0.17242894;0.0737637;-0.07696758;0.6182913;0.53985554;0.19827744;1.16207;-1.5909402;-1.0611132;0.13387552;-0.37500536;0.28038839;-0.11044571;-0.28992888;-0.10182563;-0.21152137;-0.5665242;-0.5483228;0.521405;0.99683404;-0.4985913;-0.42097452;0.16378303;-0.44544694;0.5038351;-1.386265;1.2401583;-0.69347495;0.06829385;0.03563235;-0.30005416;0.10341174;0.30124757;0.47672892;0.011373053;-0.35253116;1.0143167;-0.54330605;0.40169057;1.3061267;-0.53925663;0.8879837;-1.5597453;1.0397273;0.042095974;0.78234756;1.2243193;0.07130653;0.06846845;-0.39410713;0.5328237;0.2969167;-0.23478805;0.33924878;-0.72707814;1.1171695;-0.14506662;0.3895745;0.46144953;0.26836497;0.55962837;0.36738536;-0.17848173;0.7096248;0.8945498;0.9488088;-0.13463248;-0.6852241;1.080874;0.5283643;0.58165365;-1.1733044;0.7139708;-0.28025535
0.28408065;0.4741344;0.8614606;-0.0471195;-0.92099094;-0.61130923;0.33214155;-0.41485873;-0.033662356;-1.4398168;-0.59477603;-1.1550684;-0.37823662;1.7814788;0.34637862;0.16668387;-0.8048667;-1.2150092;-0.33501652;-0.53401357;0.5759478;-0.29095495;1.2896926;-1.9004605;-1.0220059;0.44676602;0.4585464;-0.36501735;0.38884932;-0.2462141;0.9913547;-0.5681806;0.55833113;-1.4347657;0.69861645;1.5104464;1.3222146;0.026244016;-0.58089745;-1.1847842;-1.0951248;-0.48184657;-0.55577826;-0.32289204;0.49453887;0.4382506;-0.8055447;-0.26043302;0.11948961;-0.2980988;0.32638374;0.3255344;1.3109063;-0.34986278;-0.7091074;0.31948808;0.45997676;-0.6708178;-0.51552904;-0.7941945;0.9239184;0.7130778;-0.85638815;0.9842376;0.14757082;1.5132884;-0.4006817;0.7223784;-0.53667915;0.8693687;-1.0292717;-0.098227724;-1.180028;-0.6148264;1.6250266;1.726368;0.30236974;-0.8164327;-0.8437312;-1.4119698;-0.5473986;1.4064078;-0.22350304;0.8403459;-0.5946242;0.6892094;0.34606984;0.56847817;1.124386;-1.2407663;1.7019258;0.35680044;-1.2411845;-0.94156563;0.3104464;1.8780677;-0.26210344;-0.35844582;0.525199;0.114251286
-0.12040549;0.6444294;0.5635335;0.15487596;-0.4656518;0.68924016;0.09069131;0.8917769;-1.5690849;-1.928102;0.23535886;-1.8717507;-1.4693732;0.6040574;0.55406594;-0.1320053;-0.79943967;-0.62749404;-0.5598422;-0.4367073;1.6876981;0.19909427;-0.36454603;-0.22758353;-0.9484709;0.6915478;-1.4502938;0.01773395;-0.77887255;-0.45101762;-0.9406195;-0.48298258;1.381643;-0.7431806;0.4226707;0.05707779;-0.6539542;-2.0679448;-0.7252265;-0.5653974;-1.7040749;1.5757877;0.57094437;0.6472517;-0.2271145;-0.9833338;0.03828274;-0.611667;0.010657193;1.5383971;2.511801;-0.43017745;-0.11173275;0.17532597;-0.59112453;1.4760176;-0.31797367;-1.2466792;-1.3012156;-1.4018296;0.96692824;0.32784748;-0.035741754;-0.43865493;0.55173665;1.5891198;-0.3936805;1.8536148;-1.4980985;-1.6494117;-0.15367989;1.0225986;1.0335121;0.06116058;-0.49084657;0.80634654;0.8702479;-0.8355996;-0.25039014;-0.1417121;-1.6011958;0.9422335;-1.834935;1.4741277;-0.009965724;-0.13744436;0.6732791;-0.2773992;0.14904016;-0.027534379;0.5515452;0.31168863;1.7303737;1.4934329;0.10523558;0.57758313;0.09791759;-0.6691322;0.45481125;0.12714413
-0.09600318;0.79407644;-0.08736641;0.15720741;-1.001806;-1.0040696;-0.1417018;1.5249236;-1.1263038;-0.5448561;-0.43034682;-0.4695173;-0.31911126;-0.67626125;-0.16188921;0.34380418;-0.07201707;-0.1260677;-0.062562265;-1.4991901;1.1421026;0.12810077;1.0853021;-1.0541949;0.33747983;0.20425956;-1.2548181;0.45013157;-0.09737458;-0.4986385;0.042995844;-0.4391569;0.09903972;-0.61367637;-0.36866462;0.14281994;-0.1752148;0.51316726;-0.37524468;-0.672062;1.0525409;0.19678311;-0.8843014;0.29382664;0.09368442;0.73267907;0.26979628;-0.44902998;0.53265417;0.7090038;-0.009838449;-0.32691523;-0.5466838;-0.567697;-0.74135846;0.54108435;-0.20819718;-0.0636501;0.068681724;0.39825222;-0.6518111;0.32560444;0.056257885;0.032545973;-0.11354364;0.9050964;-0.21942337;1.221072;-0.77768993;0.8845641;-1.1393263;-0.8537712;0.8117162;0.71339965;1.3026278;0.008228084;0.13204475;-0.7548944;-0.7722462;-0.38813102;-0.9722425;1.437185;-1.1575845;1.8833294;-0.033636928;-1.1458881;-0.63136303;-0.38763976;0.49935302;-0.5822385;1.2208449;-0.60443753;0.7895006;-0.99084026;1.1410841;-0.057087064;0.303778;-0.24786092;2.313661;-1.0515531
-1.2571195;0.30560285;0.41488048;-0.3910847;-0.91504556;-0.55794567;-0.4959266;1.0663592;-1.8087796;0.5388847;0.71811455;-1.2741164;1.2978579;-0.65389967;-0.78776604;1.0225226;0.6530789;0.0062947576;-0.4983868;-1.1497796;0.5726905;0.45961818;1.0334859;-0.89696735;-0.026330015;-0.33872285;-1.6616224;-1.9804021;-0.1892052;-0.6010785;0.8672663;-0.3450368;2.6478412;-0.31298274;-0.11264501;0.8663694;1.5054216;1.0113273;0.07927739;-0.75117785;-0.13329124;-1.0125257;-0.47106147;1.2384425;0.7289999;0.69444174;0.3079752;-0.7802332;-1.4089521;-0.03994555;1.1263219;-0.3455182;0.50837725;-0.38645607;-1.2778175;-0.62519175;-0.64480865;-0.1392937;-0.002474403;0.8541174;2.247895;0.3796215;-0.6730353;1.0005565;-0.13794842;1.8634967;0.110874295;0.7299374;-0.18814772;-0.31321195;-1.7921433;-0.64072204;-0.5298704;-0.21084283;0.9497304;0.19725817;-0.87712264;0.7572067;0.027338142;0.17930111;-0.57300884;0.48334506;0.011990584;2.0120993;-1.3597498;0.47818485;1.4435998;0.4063342;0.11216095;-0.3063204;0.21031438;-0.80225235;-0.5072375;-1.4674007;1.341367;1.5842624;1.2538247;-1.2301008;-1.1709417;-0.052663974
0.28089532;0.0069863712;-0.8317773;0.98262525;-1.2794498;-1.337475;1.4007283;1.0251479;-1.3246745;-0.47179314;0.70232964;-2.1077492;1.4494135;0.52614015;-0.17205244;-1.1309558;1.298544;-0.7899508;-0.7552864;-1.5809847;0.011997048;-0.2071627;-0.039129216;0.33388418;1.0954931;1.0930867;-2.0299232;-1.5301516;-0.230334;1.0090107;1.939297;0.89257735;0.2770884;0.16324292;-1.5575873;1.885824;-1.2760798;-1.6421216;0.40036735;-1.7000073;0.6367382;-1.3566414;0.16577949;1.3939961;1.1952933;1.2120793;0.16013205;0.07918505;0.1492009;-0.2066346;0.5030131;0.54129165;0.835075;-0.83430326;-1.6503026;0.76452595;0.23504521;-0.54350644;-0.98838603;0.6502168;-0.27844456;-0.6886064;-0.1348548;-0.15568987;-0.17219178;0.42777777;0.08111683;0.75918835;-0.39714298;1.5702713;-1.530859;0.34373865;-0.2803238;-1.1238438;0.7577441;1.7920005;1.8979827;0.7290612;1.0989116;-0.30744174;-0.3689974;-1.437102;0.639779;0.7619562;-0.71774673;0.84814864;1.5583826;-0.37107322;0.44248226;-0.6807606;0.006021143;-0.89237916;0.5184413;-0.31428015;-0.430814;-1.0478946;-0.25232047;2.052623;-0.15773012;0.44329435
-0.84942806;0.24295218;-0.9673495;0.98965305;0.11245591;-0.23671235;-0.2227092;2.1162753;-0.34466115;-0.83233595;-0.30580822;-0.50218123;-0.2631676;-0.37058273;0.19481221;2.1377704;-0.36962804;-1.5549157;-0.36906508;-1.3882488;-0.08353222;-0.27260494;-0.25804773;-1.4297758;-0.4362062;-1.1175207;0.20192634;-0.69284517;0.17071396;0.51901925;1.2864743;0.117210016;0.51093215;-0.80137444;-0.12699649;0.4252978;1.4177246;-0.55957735;-0.8832447;0.028048558;-0.7827359;-1.035984;-0.5704053;-0.65924114;0.065446265;-1.0702537;0.51051193;-1.92512;1.0564228;-0.23245405;-0.5855148;-0.23001246;-0.79638755;-0.7917427;-1.0237708;0.17483035;-0.695881;-0.38652351;0.10254055;0.86454964;0.5373242;-0.0010916544;-1.3944509;0.5308422;-0.81484103;0.13114128;-0.6962373;1.3663653;-1.5158643;-0.12105293;0.6345688;0.043312367;-0.526677;0.3058724;0.5886282;1.3600107;1.0757152;-0.96030086;-0.19225547;0.07986883;0.5398165;0.34442252;-1.2472503;1.9220569;-1.6653957;0.85006535;0.8068133;0.57872427;0.12366563;-0.41045243;-0.36552083;1.1780123;1.5660195;-0.8514908;2.0087457;0.48733827;0.4892169;0.162054;0.5684776;-1.2621357
-1.1682887;0.32842088;-2.5584805;1.1574886;-0.2394134;-1.0901959;-0.2005574;-0.0656956;-0.7389373;-0.6816769;-0.74693054;-1.8651069;0.24655323;-0.17654426;-1.4305028;-1.9586654;-0.032729235;-0.23148182;0.3477067;-1.752697;0.9515823;1.0798709;1.5966009;-0.11265246;-0.8331784;0.7148274;-2.1524732;-0.25259236;0.41455436;-0.56015265;0.50309;1.4727284;1.834302;-1.0623492;0.08877693;1.4852535;1.28038;-1.227281;-0.3700568;-1.2398776;-0.049693223;-0.9370664;0.7858534;0.39406446;1.0548269;0.8371513;0.83654857;0.006021465;0.52062553;0.51003283;-0.048710175;-0.07559208;1.1406137;-1.0465369;-1.2371502;0.20074885;-0.4577044;0.8788488;-0.605962;0.95196545;0.32903662;0.41378653;0.26986244;-0.81531936;-0.6933518;1.6416163;1.5788667;1.5512602;-2.0323734;1.008609;-0.50528926;0.11893557;0.19259115;-0.9715266;0.9949962;0.88333887;2.1476772;-0.67933315;-1.8056445;0.63855404;-0.5003968;0.38798353;-0.26947448;-1.555336;0.28855878;-0.70554703;-0.38474613;-1.0698432;0.6691658;0.3168164;0.35982522;-1.3691889;-0.7534215;1.1068561;0.054307137;-1.3010015;0.87190884;-1.1468712;1.2043716;1.7387605
